year,doi,title,authors,number.authors,citations,source.pages.count
1998,10.1118/1.598387,An introduction to wavelet theory and application for the radiological physicist,"Harpen, MD",1,15,9
1998,10.1118/1.598388,Computer-aided diagnoses: Automatic detection of lung nodules,"Carreira, MJ ; Cabello, D ; Penedo, MG ; Mosquera, A",4,47,9
1998,10.1118/1.598389,Computerized analysis of mammographic microcalcifications in morphological and texture feature spaces,"Chan, HP ; Sahiner, B ; Lam, KL ; Petrick, N ; Helvie, MA ; Goodsitt, MM ; Adler, DD",7,169,13
1998,10.1118/1.598390,An evaluation of the signal and noise characteristics of four CCD-based film digitizers,"Hangiandreou, NJ ; O'Connor, TJ ; Felmlee, JP",3,23,7
1998,10.1118/1.598367,Dual-energy bone densitometry using a single 100 ns x-ray pulse,"Seely, JF ; Boyer, CN ; Holland, GE",3,5,10
1998,10.1118/1.598391,Morphometric texture analysis of spinal trabecular bone structure assessed using orthogonal radiographic projections,"Ouyang, XL ; Majumdar, S ; Link, TM ; Lu, Y ; Augat, P ; Lin, J ; Newitt, D ; Genant, HK",8,29,9
1998,10.1118/1.598392,Attenuation correction for a combined 3D PET/CT scanner,"Kinahan, PE ; Townsend, DW ; Beyer, T ; Sashin, D",4,704,8
1998,10.1118/1.598393,Automatic registration of pelvic computed tomography data and magnetic resonance scans including a dull circle method for quantitative accuracy evaluation,"van Herk, M ; de Munck, JC ; Lebesque, JV ; Muller, S ; Rasch, C ; Touw, A",6,45,14
1998,10.1118/1.598407,Radiochromic film dosimetry: Recommendations of AAPM Radiation Therapy Committee Task Group 55,"Niroomand-Rad, A ; Blackwell, CR ; Coursey, BM ; Gall, KP ; Galvin, JM ; McLaughlin, WL ; Meigooni, AS ; Nath, R ; Rodgers, JE ; Soares, CG",10,817,23
1998,10.1118/1.598408,Technique to obtain positron emission mammography images in registration with x-ray mammograms,"Bergman, AM ; Thompson, CJ ; Murthy, K ; Robar, JL ; Clancy, RL ; English, MJ ; Loutfi, A ; Lisbona, R ; Gagnon, J",9,24,11
1998,10.1118/1.598409,Helical CT reconstruction with longitudinal filtration,"Hu, H ; Shen, Y",2,18,9
1998,10.1118/1.598410,Adaptive streak artifact reduction in computed tomography resulting from excessive x-ray photon noise,"Hsieh, J",1,305,9
1998,10.1118/1.598411,Digital x-ray imaging using amorphous selenium: Reduction of aliasing,"Ji, WG ; Zhao, W ; Rowlands, JA",3,13,15
1998,10.1118/1.598412,"A comparison of the physical imaging properties of Fuji ST-V, ST-VA, and ST-VN computed radiography image plates","Kengyelics, SM ; Davies, AG ; Cowen, AR",3,27,7
1998,10.1118/1.598413,Optimum tube voltage for chest radiographs obtained by psychophysical analysis,"Asai, Y ; Tanabe, Y ; Ozaki, Y ; Kubota, H ; Matsumoto, M ; Kanamori, H",6,8,6
1998,10.1118/1.598414,Effect of using an initial polyenergetic spectrum with the pencil-beam redefinition algorithm for electron-dose calculations in water,"Boyd, RA ; Hogstrom, KR ; Rosen, II",3,18,10
1998,10.1118/1.598415,A calculation of the relative biological effectiveness of <SUP>125</SUP>I and <SUP>103</SUP>Pd brachytherapy sources using the concept of proximity function,"Wuu, CS ; Zaider, M",2,41,4
1998,10.1118/1.598416,Evaluation of a new brachytherapy iodine-125 source by AAPM TG43 formalism,"Wallace, RE ; Fan, JJ",2,34,7
1998,10.1118/1.598418,Monte Carlo-aided dosimetry of a new high dose-rate brachytherapy source,"Daskalov, GM ; Loffler, E ; Williamson, JF",3,220,9
1998,10.1118/1.598419,A 10 MV x-ray zero-area tissue-maximum ratio expression constructed by taking into account depth and off-axis beam quality change,"Iwasaki, A",1,4,6
1998,10.1118/1.598420,The physical basis for empirical rules used to determine equivalent fields for phantom scatter,"McDermott, PN",1,12,5
1998,10.1118/1.598421,Tissue equivalence correction for silicon microdosimetry detectors in boron neutron capture therapy,"Bradley, PD ; Rosenfeld, AB",2,39,6
1998,10.1118/1.598422,Use of the fast Hartley transform for three-dimensional dose calculation in radionuclide therapy,"Erdi, AK ; Yorke, ED ; Loew, MH ; Erdi, YE ; Sarfaraz, M ; Wessels, BW",6,28,8
1998,10.1118/1.598424,Selective measurement of white matter and gray matter diffusion trace values in normal human brain,"Zacharopoulos, NG ; Narayana, PA",2,27,5
1998,10.1118/1.598425,Systematic distortions in magnetic position digitizers,"Birkfellner, W ; Watzinger, F ; Wanschitz, F ; Enislidis, G ; Kollmann, C ; Rafolt, D ; Nowotny, R",7,98,7
1998,10.1118/1.598458,Anisotropy functions for <SUP>125</SUP>I and <SUP>103</SUP>Pd sources,"Weaver, K",1,63,8
1998,10.1118/1.598457,Experimental determination of dosimetry functions of Ir-192 sources,"Anctil, JC ; Clark, BG ; Arsenault, CJ",3,36,9
1998,10.1118/1.598459,Monte Carlo dose calculations for a new avoid shield system for carcinoma of the uterine cervix,"Weeks, KJ",1,13,5
1998,10.1118/1.598440,Correlation of medical dosimetry quality indicators to the local tumor control in patients with prostate cancer treated with iodine-125 interstitial implants,"Nath, R ; Roberts, K ; Ng, M ; Peschel, R ; Chen, Z",5,42,15
1998,10.1118/1.598460,A new genetic algorithm technique in optimization of permanent <SUP>125</SUP>I prostate implants,"Yang, GZ ; Reinstein, LE ; Pai, S ; Xu, ZG ; Carroll, DL",5,62,8
1998,10.1118/1.598441,Magnetic resonance imaging of microbubbles in a superheated emulsion chamber for brachytherapy dosimetry,"Lamba, M ; Holland, SK ; Elson, H ; d'Errico, F ; Nath, R",5,9,10
1998,10.1118/1.598442,The radiation induced magnetic resonance image intensity change provides a more efficient three-dimensional dose measurement in MRI-Fricke-agarose gel dosimetry,"Chu, WC ; Guo, WY ; Wu, MC ; Chung, WY ; Pan, DHC",5,15,7
1998,10.1118/1.598443,"Rapid portal imaging with a high-efficiency, large field-of-view detector","Mosleh-Shirazi, MA ; Evans, PM ; Swindell, W ; Symonds-Tayler, JRN ; Webb, S ; Partridge, M",6,46,14
1998,10.1118/1.598444,On absorbed dose in narrow <SUP>60</SUP>Co gamma-ray beams and dosimetry of the Gamma Knife,"Nizin, PS",1,18,5
1998,10.1118/1.598445,Three-dimensional optimization of treatment planning for gamma unit treatment system,"Shu, HZ ; Yan, YL ; Luo, LM ; Bao, XD",4,10,6
1998,10.1118/1.598446,Beam characteristics and clinical possibilities of a new compact treatment unit design combining narrow pencil beam scanning and segmental multileaf collimation,"Svensson, R ; Lind, B ; Brahme, A",3,12,12
1998,10.1118/1.598447,Monte Carlo method to study the proton fluence for treatment planning,"Paganetti, H",1,35,6
1998,10.1118/1.598448,Study of dosimetry consistency for kilovoltage x-ray beams,"Ma, CM ; Li, XA ; Seuntjens, JP",3,28,9
1998,10.1118/1.598449,Fetal dose estimates for electron-beam treatment to the chest wall of a pregnant patient,"Antolak, JA ; Strom, EA",2,20,4
1998,10.1118/1.598450,Intracavitary ultrasound phased arrays for prostate thermal therapies:: MRI compatibility and <i>in vivo</i> testing,"Hutchinson, EB ; Hynynen, K",2,28,8
1998,10.1118/1.598451,Air-cooling of direct-coupled ultrasound applicators for interstitial hyperthermia and thermal coagulation,"Deardorff, DL ; Diederich, CJ ; Nau, WH",3,28,10
1998,10.1118/1.598452,"Establishing minimum performance standards, calibration intervals, and optimal exposure values for a whole breast digital mammography unit","Kimme-Smith, C ; Lewis, C ; Beifuss, M ; Williams, MB ; Bassett, LW",5,11,7
1998,10.1118/1.598453,Electrocardiogram-correlated image reconstruction from subsecond spiral computed tomography scans of the heart,"Kachelriess, M ; Kalender, WA",2,175,15
1998,10.1118/1.598454,On segmentation of lung parenchyma in quantitative computed tomography of the lung,"Kemerink, GJ ; Lamers, RJS ; Pellis, BJ ; Kruize, HH ; van Engelshoven, JMA",5,44,8
1998,10.1118/1.598435,The effect of phosphor persistence on image quality in digital x-ray scanning systems,"Mainprize, JG ; Yaffe, MJ",2,19,15
1998,10.1118/1.598436,Characteristics of metal-plate/film detectors at therapy energies. I. Modulation transfer function,"Falco, T ; Fallone, BG",2,16,8
1998,10.1118/1.598437,Characteristics of metal-plate/film detectors at therapy energies. II. Detective quantum efficiency,"Falco, T ; Fallone, BG",2,6,6
1998,10.1118/1.598462,A multiresolution restoration method for cardiac SPECT imaging,"Franquiz, JM ; Shukla, S",2,2,7
1999,10.1118/1.598470,Multi-slice helical CT: Scan and reconstruction,"Hu, H",1,415,14
1999,10.1118/1.598474,Moving segments region of interest attenuator for x-ray fluoroscopy,"Sassi, SA ; Britten, AJ",2,10,8
1999,10.1118/1.598781,Performance characteristics of a Kodak computed radiography system,"Bradford, CD ; Peppler, WW ; Dobbins, JT",3,49,11
1999,10.1118/1.598475,Signal formation and decay in CdTe x-ray detectors under intense irradiation,"Jahnke, A ; Matz, R",2,42,11
1999,10.1118/1.598476,Method for determining photonuclear production of radioisotopes using high-energy electron beams,"Weeks, KJ",1,7,6
1999,10.1118/1.598477,Characterization of the output for helical delivery of intensity modulated slit beams,"Balog, JP ; Mackie, TR ; Reckwerdt, P ; Glass, M ; Angelos, L",5,41,10
1999,10.1118/1.598478,Physical characteristics of a miniature multileaf collimator,"Xia, P ; Geis, P ; Xing, L ; Ma, C ; Findley, D ; Forster, K ; Boyer, A",7,63,6
1999,10.1118/1.598479,Design for an accelerator-based orthogonal epithermal neutron beam for boron neutron capture therapy,"Allen, DA ; Beynon, TD ; Green, S",3,9,6
1999,10.1118/1.598480,Toward a final design for the Birmingham boron neutron capture therapy neutron beam,"Allen, DA ; Beynon, TD ; Green, S ; James, ND",4,9,6
1999,10.1118/1.598471,Experimental determination of the thermal neutron flux around two different types of high intensity <SUP>252</SUP>Cf sources,"Schmidt, R ; Maughan, RL ; Yudelev, M ; Kota, C ; Wanwilairat, S",5,9,4
1999,10.1118/1.598472,Clinical brachytherapy with neutron emitting <SUP>252</SUP>Cf sources and adherence to AAPM TG-43 dosimetry protocol,"Rivard, MJ ; Wierzbicki, JG ; Van den Heuvel, F ; Martin, RC ; McMahon, RR",5,28,10
1999,10.1118/1.598469,Commissioning a <i>p</i>-type silicon diode for use in clinical electron beams,"Eveling, JN ; Morgan, AM ; Pitchford, WG",3,18,8
1999,10.1118/1.598496,Intravascular brachytherapy physics: Report of the AAPM Radiation Therapy Committee Task Group No. 60,"Nath, R ; Amols, H ; Coffey, C ; Duggan, D ; Jani, S ; Li, ZF ; Schell, M ; Soares, C ; Whiting, J ; Cole, PE ; Crocker, I ; Schwartz, R",12,223,34
1999,10.1118/1.598497,Functional fitting of interstitial brachytherapy dosimetry data recommended by the AAPM Radiation Therapy Committee Task Group 43,"Furhang, EE ; Anderson, LL",2,39,8
1999,10.1118/1.598498,Pulsed brachytherapy: A formalism to account for the variation in dose rate of the stepping source,"Narayana, V ; Orton, CG",2,0,5
1999,10.1118/1.598499,Quality assurance for the Leksell gamma unit: Considering magnetic resonance image-distortion and delineation failure in the targeting of the internal auditory canal,"Ertl, A ; Saringer, W ; Heimberger, K ; Kindl, P",4,30,5
1999,10.1118/1.598500,The importance of computed tomography slice thickness in radiographic patient positioning for radiosurgery,"Murphy, MJ",1,36,5
1999,10.1118/1.598501,Multileaf collimator interleaf transmission,"Balog, JP ; Mackie, TR ; Wenman, DL ; Glass, M ; Fang, G ; Pearson, D",6,40,11
1999,10.1118/1.598502,Theoretical considerations of monitor unit calculations for intensity modulated beam treatment planning,"Boyer, A ; Xing, L ; Ma, CM ; Curran, B ; Hill, R ; Kania, A ; Bleier, A",7,43,9
1999,10.1118/1.598503,Incorporation of functional status into dose-volume analysis,"Marks, LB ; Sherouse, GW ; Munley, MT ; Bentel, GC ; Spencer, DP",5,74,4
1999,10.1118/1.598504,Determination of scatter factor parameters and electron disequilibrium for monoenergetic photon beams,"McDonough, J ; Bloch, P ; Bjärngard, BE",3,5,6
1999,10.1118/1.598506,Measured overall perturbation factors at depths greater than <i>d</i><sub>max</sub> for ionization chambers in electron beams,"Reft, CS ; Kuchnir, FT",2,7,6
1999,10.1118/1.598507,"Ionization chamber, electrometer, linear accelerator, field size, and energy dependence of the polarity effect in electron dosimetry","Ramsey, CR ; Spencer, KM ; Oliver, AL",3,8,6
1999,10.1118/1.598508,The flatness of Siemens linear accelerator x-ray fields,"Faddegon, BA ; O'Brien, P ; Mason, DLD",3,29,9
1999,10.1118/1.598509,A method of beam-couch intersection detection,"Muthuswamy, MS ; Lam, KL",2,25,7
1999,10.1118/1.598522,A test tool for the visual verification of light and radiation fields using film or an electronic portal imaging device,"Dunscombe, P ; Humphreys, S ; Leszczynski, K",3,19,5
1999,10.1118/1.598511,An artificial neural net and error backpropagation to reconstruct single photon emission computerized tomography data,"Knoll, P ; Mirzaei, S ; Müllner, A ; Leitha, T ; Koriska, K ; Köhn, H ; Neumann, M",7,22,5
1999,10.1118/1.598513,Half-value layer and intensity variations as a function of position in the radiation field for film-screen mammography,"Terry, JA ; Waggener, RG ; Blough, MAM",3,10,8
1999,10.1118/1.598514,Evaluating the performance of detection algorithms in digital mammography,"Kallergi, M ; Carney, GM ; Gaviria, J",3,77,9
1999,10.1118/1.598523,Reduced partial volume artifacts using spiral computed tomography and an integrating interpolator,"Heuscher, DJ ; Vembar, M",2,16,11
1999,10.1118/1.598515,Experimental determination of section sensitivity profiles and image noise in electron beam computed tomography,"McCollough, CH ; Kanal, KM ; Lannutti, N ; Ryan, KJ",4,8,9
1999,10.1118/1.598516,New low-contrast resolution phantoms for computed tomography,"Suess, C ; Kalender, WA ; Coman, JM",3,17,7
1999,10.1118/1.598517,Off-axis x-ray spectra: A comparison of Monte Carlo simulated and computed x-ray spectra with measured spectra,"Bhat, M ; Pattison, J ; Bibbo, G ; Caon, M",4,37,7
1999,10.1118/1.598518,Maximum likelihood estimation in calibrating a stereo camera setup,"Muijtjens, AMM ; Roos, JMA ; Arts, T ; Hasman, A",4,7,9
1999,10.1118/1.598519,Computational techniques for fast hyperthermia temperature optimization,"Das, SK ; Clegg, ST ; Samulski, TV",3,93,10
1999,10.1118/1.598526,Experimental evaluation of interface doses in the presence of air cavities compared with treatment planning algorithms,"Shahine, BH ; Al-Ghazi, MSAL ; El-Khatib, E",3,26,6
1999,10.1118/1.598525,Variation method for inverse treatment planning,"Liu, Y ; Yin, FF ; Gao, QH",3,11,8
1999,10.1118/1.598527,"Boron neutron capture synovectomy:: Treatment of rheumatoid arthritis based on the <SUP>10</SUP>B(<i>n</i>,α)<SUP>7</SUP>Li nuclear reaction","Yanch, JC ; Shortkroff, S ; Shefer, RE ; Johnson, S ; Binello, E ; Gierga, D ; Jones, AG ; Young, G ; Vivieros, C ; Davison, A ; Sledge, C",11,50,12
1999,10.1118/1.598528,Experimental verification of in-phantom calculations for an accelerator-based neutron source for boron neutron capture therapy,"Dobelbower, MC ; Vest, A ; Reed, MJ ; Blue, TE",4,2,5
1999,10.1118/1.598529,A Gaussian approach for the calculation of the accuracy of stereotactic frame systems,"Zylka, W ; Sabczynski, J ; Schmitz, G",3,12,11
1999,10.1118/1.598530,Monte Carlo calculation of dose rate distributions around 0.5 and 0.6 mm in diameter <SUP>192</SUP>Ir wires,"Pérez-Calatayud, J ; Lliso, F ; Carmona, V ; Ballester, F ; Hernández, C",5,14,7
1999,10.1118/1.598531,Image feature extraction for mass detection in digital mammography: Influence of wavelet analysis,"Qian, W ; Li, LH ; Clarke, LP",3,60,7
1999,10.1118/1.598532,Radiation dose in spiral CT: The relative effects of collimation and pitch,"McNitt-Gray, MF ; Cagnon, CH ; Solberg, TD ; Chetty, I",4,34,6
1999,10.1118/1.598533,CT image reconstruction from fan-parallel data,"Besson, G",1,24,12
1999,10.1118/1.598534,The use of contrast for automated pulmonary nodule detection in low-dose computed tomography,"Narayan, TK ; Herman, GT",2,5,11
1999,10.1118/1.598536,Local x-ray tomography for <i>in vivo</i> bone structure examinations,"Laib, A ; Rüegsegger, P",2,3,6
1999,10.1118/1.598537,Automated algorithm for the identification of joint space and phalanx margin locations on digitized hand radiographs,"Duryea, J ; Jiang, Y ; Countryman, P ; Genant, HK",4,21,9
1999,10.1118/1.598545,Spatial resolution of imaging with diffusing light: Edge spread function measurements on a realistic tissue phantom,"Cubeddu, R ; Pifferi, A ; Taroni, P ; Torricelli, A ; Valentini, G",5,3,10
1999,10.1118/1.598544,Mass energy-absorption coefficients and mass collision stopping powers for electrons in tumors of various histologies,"Maughan, RL ; Chuba, P ; Porter, AT ; Ben-Josef, E ; Lucas, DR ; Bjarngard, BE",6,10,6
