year,doi,title,authors,number.authors,citations,source.pages.count
1998,10.1088/0031-9155/43/8/001,An experimental evaluation of recent electron dosimetry codes of practice,"Nisbet, A ; Thwaites, DI ; Nahum, AE ; Pitchford, WG",4,4,16
1998,10.1088/0031-9155/43/8/002,A Monte Carlo study of the quality dependence factors of common TLD materials in photon and electron beams,"Mobit, PN ; Nahum, AE ; Mayles, P",3,46,18
1998,10.1088/0031-9155/43/8/003,Ion recombination corrections for the NACP parallel-plate chamber in a pulsed electron beam,"Burns, DT ; McEwen, MR",2,64,13
1998,10.1088/0031-9155/43/8/004,Accurate portal dose measurement with a fluoroscopic electronic portal imaging device (EPID) for open and wedged beams and dynamic multileaf collimation,"Pasma, KL ; Kroonwijk, M ; de Boer, JCJ ; Visser, AG ; Heijmen, BJM",5,91,14
1998,10.1088/0031-9155/43/8/005,Volume recombination parameter in ionization chambers,"Boutillon, M",1,75,12
1998,10.1088/0031-9155/43/8/006,Thermoluminescent response and relative efficiency of TLD-100 exposed to low-energy x-rays,"Gamboa-DeBuen, I ; Buenfil, AE ; Ruiz, CG ; Rodriguez-Villafuerte, M ; Flores, A ; Brandan, ME",6,42,11
1998,10.1088/0031-9155/43/8/007,Application of a diamond detector to brachytherapy dosimetry,"Rustgi, SN",1,20,10
1998,10.1088/0031-9155/43/8/008,In-water calibration of PDR <SUP>192</SUP>Ir brachytherapy sources with an NE2571 ionization chamber,"Reynaert, N ; Verhaegen, F ; Thierens, H",3,11,13
1998,10.1088/0031-9155/43/8/009,Developing a dose-volume histogram computation program for brachytherapy,"Panitsa, E ; Rosenwald, JC ; Kappas, C",3,4,13
1998,10.1088/0031-9155/43/8/010,"A case study comparing the relative benefit of optimizing beam weights, wedge angles, beam orientations and tomotherapy in stereotactic radiotherapy of the brain","Oldham, M ; Khoo, VS ; Rowbottom, CG ; Bedford, JL ; Webb, S",5,24,24
1998,10.1088/0031-9155/43/8/011,Calculation of the spatial variation of relative biological effectiveness in a therapeutic proton field for eye treatment,"Paganetti, H",1,34,11
1998,10.1088/0031-9155/43/8/012,Predicting the radiation control probability of heterogeneous tumour ensembles: data analysis and parameter estimation using a closed-form expression,"Fenwick, JD",1,38,20
1998,10.1088/0031-9155/43/8/013,Optimization of beam orientation in radiotherapy using planar geometry,"Haas, OCL ; Burnham, KJ ; Mills, JA",3,96,15
1998,10.1088/0031-9155/43/8/014,Quality assurance of central axis dose data for photon beams by means of a functional representation of the tissue phantom ratio,"Xiao, Y ; Altschuler, MD ; Bjarngard, BE",3,11,12
1998,10.1088/0031-9155/43/8/015,Quantitative evaluation of 2 x 2 arrays of Lucite cone applicators in flat layered phantoms using Gaussian-beam-predicted and thermographically measured SAR distributions,"Rietveld, PJM ; Lumori, MLD ; van der Zee, J ; van Rhoon, GC",4,13,14
1998,10.1088/0031-9155/43/8/016,A thin target approach for portal imaging in medical accelerators,"Tsechanski, A ; Bielajew, AF ; Faermann, S ; Krutman, Y",4,24,16
1998,10.1088/0031-9155/43/8/017,Calculation of backscatter factors for diagnostic radiology using Monte Carlo methods,"Petoussi-Henss, N ; Zankl, M ; Drexler, G ; Panzer, W ; Regulla, D",5,103,14
1998,10.1088/0031-9155/43/8/018,A new method of readout in radiochromic film dosimetry,"Kellermann, PO ; Ertl, A ; Gornik, E",3,15,13
1998,10.1088/0031-9155/43/8/019,Computer-aided radiation therapy simulation: image intensifier spatial distortion correction for large field of view digital fluoroscopy,"Cosby, NS ; Leszczynski, KW",2,20,14
1998,10.1088/0031-9155/43/8/020,Clinical evaluation of a high-resolution new peripheral quantitative computerized tomography (pQCT) scanner for the bone densitometry at the lower limbs,"Braun, MJ ; Meta, MD ; Schneider, P ; Reiners, C",4,50,16
1998,10.1088/0031-9155/43/8/021,An investigation of pulse-timing techniques for broadband ultrasonic velocity determination in cancellous bone: a simulation study,"Le, LH",1,36,14
1998,10.1088/0031-9155/43/8/022,A rule based method for context sensitive threshold segmentation in SPECT using simulation,"Fleming, JS ; Alaamer, AS",2,10,15
1998,10.1088/0031-9155/43/8/023,Evaluation of attenuation corrections using Monte Carlo simulated lung SPECT,"Gustafsson, A ; Bake, B ; Jacobsson, L ; Johansson, A ; Ljungberg, M ; Moonen, M",6,15,12
1998,10.1088/0031-9155/43/8/024,Plane polarized x-ray fluorescence system for the in vivo measurement of platinum in head and neck tumours,"Ali, PA ; Al-Hussany, AF ; Bennett, CA ; Hancock, DA ; El-Sharkawi, AM",5,13,9
1998,10.1088/0031-9155/43/8/025,Multiple ionization in the earlier stages of water radiolysis,"Olivera, GH ; Caraby, C ; Jardin, P ; Cassimi, A ; Adoui, L ; Gervais, B",6,74,14
1998,10.1088/0031-9155/43/8/026,Power deposition in the head and neck of an anatomically based human body model for plane wave exposures,"Tinniswood, AD ; Furse, CM ; Gandhi, OP",3,40,18
1998,10.1088/0031-9155/43/8/027,Neuromagnetic recordings of the human peripheral nerve with planar SQUID gradiometers,"Lang, G ; Shahani, U ; Weir, AI ; Maas, P ; Pegrum, CM ; Donaldson, GB",6,2,6
1998,10.1088/0031-9155/43/8/028,A simple test device for electrometers,"Blad, B ; Wendel, P ; Nilsson, P",3,6,7
1998,10.1088/0031-9155/43/8/030,Thermal conductivity of uterine tissue in vitro,"Olsrud, J ; Friberg, B ; Ahlgren, M ; Persson, BRR",4,17,10
1998,10.1088/0031-9155/43/8/031,Effects of read-out light sources and ambient light on radiochromic film,"Butson, MJ ; Yu, PKN ; Metcalfe, PE",3,61,6
1998,10.1088/0031-9155/43/8/032,Combining various projection access schemes with the algebraic reconstruction technique for low-contrast detection in computed tomography,"Guan, HQ ; Gordon, R ; Zhu, YP",3,20,9
1998,10.1088/0031-9155/43/8/033,Evaluation of the accuracy and precision of lung aerosol deposition measurements from planar radionuclide imaging using simulation,"Fleming, JS ; Conway, JH ; Holgate, ST ; Moore, EA ; Hashish, AH ; Bailey, AG ; Martonen, TB",7,35,7
1998,10.1088/0031-9155/43/9/001,"Measured molecular coherent scattering form factors of animal tissues, plastics and human breast tissue","Peplow, DE ; Verghese, K",2,111,22
1998,10.1088/0031-9155/43/9/002,Accuracy of subsurface temperature distributions computed from pulsed photothermal radiometry,"Smithies, DJ ; Milner, TE ; Tanenbaum, BS ; Goodman, DM ; Nelson, JS",5,30,11
1998,10.1088/0031-9155/43/9/003,Near-infrared optical properties of ex vivo human skin and subcutaneous tissues measured using the Monte Carlo inversion technique,"Simpson, CR ; Kohl, M ; Essenpreis, M ; Cope, M",4,594,14
1998,10.1088/0031-9155/43/9/004,Effect of temperature on the optical properties of ex vivo human dermis and subdermis,"Laufer, J ; Simpson, R ; Kohl, M ; Essenpreis, M ; Cope, M",5,102,11
1998,10.1088/0031-9155/43/9/005,Calculation of microplanar beam dose profiles in a tissue/lung/tissue phantom,"Company, FZ ; Allen, BJ",2,15,11
1998,10.1088/0031-9155/43/9/006,The calibration of therapy level electron beam ionization chambers in terms of absorbed dose to water,"McEwen, MR ; DuSautoy, AR ; Williams, AJ",3,25,17
1998,10.1088/0031-9155/43/9/007,Generation of discrete beam-intensity modulation by dynamic multileaf collimation under minimum leaf separation constraints,"Convery, DJ ; Webb, S",2,67,18
1998,10.1088/0031-9155/43/9/008,Use of the Cimmino algorithm and continuous approximation for the dose deposition kernel in the inverse problem of radiation treatment planning,"Kolmonen, P ; Tervo, J ; Lahtinen, T",3,13,16
1998,10.1088/0031-9155/43/9/009,Phase mammography - a new technique for breast investigation,"Ingal, VN ; Beliaevskaya, EA ; Brianskaya, AP ; Merkurieva, RD",4,72,13
1998,10.1088/0031-9155/43/9/010,Mammography spectrum measurement using an x-ray diffraction device,"Boone, JM ; Yu, T ; Seibert, A",3,14,14
1998,10.1088/0031-9155/43/9/011,Monte Carlo modelling of an extended DXA technique,"Michael, GJ ; Henderson, CJ",2,8,14
1998,10.1088/0031-9155/43/9/012,MRI thermometry in phantoms by use of the proton resonance frequency shift method: application to interstitial laser thermotherapy,"Olsrud, J ; Wirestam, R ; Brockstedt, S ; Nilsson, AMK ; Tranberg, KG ; Stahlberg, F ; Persson, BRR",7,44,17
1998,10.1088/0031-9155/43/9/013,A phantom study evaluating the quantitative aspect of 3D PET imaging of the brain,"Sossi, V ; Oakes, TR ; Ruth, TJ",3,13,16
1998,10.1088/0031-9155/43/9/014,Mathematical model of the CA1 region of the rat hippocampus,"Almeida, ACG ; de Lima, VMF ; Infantosi, AFC",3,6,16
1998,10.1088/0031-9155/43/9/015,Measurement of off-axis and peripheral skin dose using radiochromic film,"Butson, MJ ; Yu, PKN ; Metcalfe, PE",3,29,4
1998,10.1088/0031-9155/43/9/016,Dosimetric evaluation of the Siemens virtual wedge,"van Santvoort, J",1,30,13
1998,10.1088/0031-9155/43/9/017,Quality assurance of the dose delivered by small radiation segments,"Hansen, VN ; Evans, PM ; Budgell, GJ ; Mott, JHL ; Williams, PC ; Brugmans, MJP ; Wittkamper, FW ; Mijnheer, BJ ; Brown, K",9,49,11
1998,10.1088/0031-9155/43/9/018,Automated detection of BB pixel clusters in digital fluoroscopic images,"Cho, PS ; Johnson, RH",2,17,7
1998,10.1088/0031-9155/43/9/019,The practical implementation of a scatter model for portal imaging at 10 MV,"Partridge, M ; Evans, PM",2,10,9
1998,10.1088/0031-9155/43/9/020,Influence of background correction in the estimation of myocardial uptake of <SUP>99m</SUP>Tc labelled perfusion imaging agents,"Smith, T ; Raval, U ; Lahiri, A",3,1,8
1998,10.1088/0031-9155/43/10/001,A rapid colour stabilization technique for radiochromic film dosimetry,"Reinstein, LE ; Gluckman, GR ; Meek, AG",3,23,6
1998,10.1088/0031-9155/43/10/002,Improving calibration accuracy in gel dosimetry,"Oldham, M ; McJury, M ; Baustert, IB ; Webb, S ; Leach, MO",5,86,12
1998,10.1088/0031-9155/43/10/003,Perturbation corrections for flat and thimble-type cylindrical standard ionization chambers for <SUP>60</SUP>Co gamma rays:: Monte Carlo calculations,"Ferreira, IH ; Bridier, A ; de Almeida, CE ; Marre, D ; Chavaudra, J",5,5,7
1998,10.1088/0031-9155/43/10/004,Comparison of two methods of therapy level calibration at <SUP>60</SUP>Co gamma beams,"Bjerke, H ; Jarvinen, H ; Grimbergen, TWM ; Grindborg, JE ; Chauvenet, B ; Czap, L ; Ennow, K ; Moretti, C ; Rocha, P",9,7,12
1998,10.1088/0031-9155/43/10/005,Calculation of depth dose and dose per monitor unit for irregularly shaped electron fields,"Khan, FM ; Higgins, PD ; Gerbi, BJ ; Deibel, FC ; Sethi, A ; Mihailidis, DN",6,36,14
1998,10.1088/0031-9155/43/10/006,Monte Carlo dosimetry study of a 6 MV stereotactic radiosurgery unit,"Verhaegen, F ; Das, IJ ; Palmans, H",3,73,14
1998,10.1088/0031-9155/43/10/007,Rectangular edge synchronization for intensity modulated radiation therapy with dynamic multileaf collimation,"Budgell, GJ ; Sykes, JR ; Wilkinson, JM",3,15,16
1998,10.1088/0031-9155/43/10/008,Inverse planning with constraints to generate smoothed intensity-modulated beams,"Webb, S ; Convery, DJ ; Evans, PM",3,78,10
1998,10.1088/0031-9155/43/10/009,Treatment planning optimization by quasi-Newton and simulated annealing methods for gamma unit treatment system,"Shu, HZ ; Yan, YL ; Bao, XD ; Fu, Y ; Luo, LM",5,15,11
1998,10.1088/0031-9155/43/10/010,Quality control of dose volume histogram computation characteristics of 3D treatment planning systems,"Panitsa, E ; Rosenwald, JC ; Kappas, C",3,18,10
1998,10.1088/0031-9155/43/10/011,"Radiofrequency and microwave dielectric properties of aqueous cryoprotectant agents: dimethyl sulphoxide and 2,3-butanediol","Evans, S ; bin Azeman, A",2,17,13
1998,10.1088/0031-9155/43/10/012,Perfusion and thermal field during hyperthermia. Experimental measurements and modelling in recurrent breast cancer,"Guiot, C ; Madon, E ; Allegro, D ; Pianta, PG ; Baiotto, B ; Gabriele, P",6,27,13
1998,10.1088/0031-9155/43/10/013,Low-dose phase contrast x-ray medical imaging,"Arfelli, F ; Assante, M ; Bonvicini, V ; Bravin, A ; Cantatore, G ; Castelli, E ; Dalla Palma, L ; Di Michiel, M ; Longo, R ; Olivo, A ; Pani, S ; Pontoni, D ; Poropat, P ; Prest, M ; Rashevsky, A ; Tromba, G ; Vacchi, A ; Vallazza, E ; Zanconati, F",19,229,8
1998,10.1088/0031-9155/43/10/014,Design of a high-sensitivity classifier based on a genetic algorithm: application to computer-aided diagnosis,"Sahiner, B ; Chan, HP ; Petrick, N ; Helvie, MA ; Goodsitt, MM",5,43,19
1998,10.1088/0031-9155/43/10/015,Accuracy of cortical and trabecular bone measurements with peripheral quantitative computed tomography (pQCT),"Augat, P ; Gordon, CL ; Lang, TF ; Iida, H ; Genant, HK",5,124,11
1998,10.1088/0031-9155/43/10/016,Cone-beam filtered-backprojection algorithm for truncated helical data,"Kudo, H ; Noo, F ; Defrise, M",3,135,25
1998,10.1088/0031-9155/43/10/017,Feasibility study of x-ray diffraction computed tomography for medical imaging,"Kleuker, U ; Suortti, P ; Weyrich, W ; Spanne, P",4,82,13
1998,10.1088/0031-9155/43/10/018,Feasibility of megavoltage portal CT using an electronic portal imaging device (EPID) and a multi-level scheme algebraic reconstruction technique (MLS-ART),"Guan, HQ ; Zhu, YP",2,35,13
1998,10.1088/0031-9155/43/10/019,Count-rate statistics of the gamma camera,"Engeland, U ; Striker, T ; Luig, H",3,6,9
1998,10.1088/0031-9155/43/10/020,SPECT electronic collimation resolution enhancement using chi-square minimization,"Durkee, JW ; Antich, PP ; Tsyganov, EN ; Constantinescu, A ; Fernando, JL ; Kulkarni, PV ; Smith, BJ ; Arbique, GM ; Lewis, MA ; Nguyen, T ; Raheja, A ; Thambi, G ; Parkey, RW",13,3,26
1998,10.1088/0031-9155/43/10/021,Analytic treatment of resolution precision in electronically collimated SPECT imaging involving multiple-interaction gamma rays,"Durkee, JW ; Antich, PP ; Tsyganov, EN ; Constantinescu, A ; Kulkarni, PV ; Smith, BJ ; Arbique, GM ; Lewis, MA ; Nguyen, T ; Raheja, A ; Thambi, G ; Parkey, RW",12,2,16
1998,10.1088/0031-9155/43/10/022,The relative contributions of scatter and attenuation corrections toward improved brain SPECT quantification,"Stodilka, RZ ; Kemp, BJ ; Msaki, P ; Prato, FS ; Nicholson, RL",5,19,18
1998,10.1088/0031-9155/43/10/023,Incremental beamwise backprojection using geometrical symmetries for 3D PET reconstruction in a cylindrical scanner geometry,"Egger, ML ; Joseph, C ; Morel, C",3,17,16
1998,10.1088/0031-9155/43/10/024,Signal attenuation and localization in optical coherence tomography studied by Monte Carlo simulation,"Smithies, DJ ; Lindmo, T ; Chen, ZP ; Nelson, JS ; Milner, TE",5,84,20
1998,10.1088/0031-9155/43/10/025,Accuracy and noise in optical Doppler tomography studied by Monte Carlo simulation,"Lindmo, T ; Smithies, DJ ; Chen, ZP ; Nelson, JS ; Milner, TE",5,24,20
1998,10.1088/0031-9155/43/10/026,Optical properties of bovine muscle tissue in vitro; a comparison of methods,"Zijp, JR ; ten Bosch, JJ",2,27,17
1998,10.1088/0031-9155/43/10/027,Comparison of cardiac-induced endogenous fields and power frequency induced exogenous fields in an anatomical model of the human body,"Hart, RA ; Gandhi, OP",2,20,17
1998,10.1088/0031-9155/43/10/028,"Cavitation phenomena in water involving the reflection of ultrasound pulses from a free surface, or from flexible membranes","Williams, PR ; Williams, PM ; Brown, SWJ",3,13,11
1998,10.1088/0031-9155/43/10/029,"Influence of shock wave pressure amplitude and pulse repetition frequency on the lifespan, size and number of transient cavities in the field of an electromagnetic lithotripter","Huber, P ; Jochle, K ; Debus, J",3,45,16
1998,10.1088/0031-9155/43/10/030,Time resolving ionization monitor for microsecond radiation impulses,"Balk, OA ; Hochhauser, E ; Hahn, K ; Krimmel, K ; Arnold, W ; Schneider, H",6,2,9
1998,10.1088/0031-9155/43/10/031,Evidence for a significant timer error on a linear accelerator: consequences for a special therapy application,"Biggs, PJ",1,11,5
1998,10.1088/0031-9155/43/10/032,A spherical dose model for radiosurgery plan optimization,"Cho, PS ; Kuterdem, HG ; Marks, RJ",3,22,4
1998,10.1088/0031-9155/43/10/033,Design and characterization of a dynamic multileaf collimator,"Loi, G ; Pignoli, E ; Scorsetti, M ; Cerreta, V ; Somigliana, A ; Marchesini, R ; Gramaglia, A ; Cerchiari, U ; Ricci, SB",9,10,7
1998,10.1088/0031-9155/43/10/034,An experimental investigation of the tongue and groove effect for the Philips multileaf collimator,"Sykes, JR ; Williams, PC",2,25,9
1998,10.1088/0031-9155/43/11/001,Correction factors for Farmer-type chambers for absorbed dose determination in <SUP>60</SUP>Co and <SUP>192</SUP>Ir brachytherapy dosimetry,"Tolli, H ; Johansson, KA",2,7,11
1998,10.1088/0031-9155/43/11/002,Absorbed dose determination at short distance from <SUP>60</SUP>Co and <SUP>192</SUP>Ir brachytherapy sources,"Tolli, H ; Johansson, KA",2,14,12
1998,10.1088/0031-9155/43/11/003,Investigation of the chamber correction factor (k<sub>ch</sub>) for the UK secondary standard ionization chamber (NE2561/NE2611) using medium-energy x-rays,"Rosser, KE",1,7,12
1998,10.1088/0031-9155/43/11/004,Correction factors for the NMi free-air ionization chamber for medium-energy x-rays calculated with the Monte Carlo method,"Grimbergen, TWM ; van Dijk, E ; de Vries, W",3,25,18
1998,10.1088/0031-9155/43/11/005,Measured lung dose correction factors for 50 MV photons,"Blomquist, M ; Karlsson, M",2,9,10
